"city","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","date","death_rate","deaths","estimated_population_2019","is_last","place_type","state"
"Igaracy","2502607",1,16.34788,2020-03-24,NA,0,6117,TRUE,"city","PB"
"João Pessoa","2507507",2,0.24721,2020-03-24,NA,0,809015,TRUE,"city","PB"
NA,"25",3,0.07466,2020-03-24,NA,0,4018127,TRUE,"state","PB"
"Aracaju","2800308",12,1.82645,2020-03-24,NA,0,657013,TRUE,"city","SE"
"Nossa Senhora da Glória","2804508",1,2.70827,2020-03-24,NA,0,36924,TRUE,"city","SE"
"Propriá","2805703",2,6.75083,2020-03-24,NA,0,29626,TRUE,"city","SE"
NA,"28",15,0.65254,2020-03-24,NA,0,2298696,TRUE,"state","SE"
"Rio Branco","1200401",17,4.17363,2020-03-23,NA,0,407319,TRUE,"city","AC"
NA,"12",17,1.92758,2020-03-23,NA,0,881935,TRUE,"state","AC"
"Maceió","2704302",8,0.78512,2020-03-23,NA,0,1018948,TRUE,"city","AL"
NA,"27",8,0.23971,2020-03-23,NA,0,3337357,TRUE,"state","AL"
"Manaus","1302603",31,1.42022,2020-03-23,NA,0,2182763,TRUE,"city","AM"
"Parintins","1303403",1,0.8751,2020-03-23,NA,0,114273,TRUE,"city","AM"
NA,"13",32,0.77209,2020-03-23,NA,0,4144597,TRUE,"state","AM"
"Macapá","1600303",1,0.19868,2020-03-23,NA,0,503327,TRUE,"city","AP"
NA,"16",1,0.11824,2020-03-23,NA,0,845731,TRUE,"state","AP"
"Barreiras","2903201",1,0.64334,2020-03-23,NA,0,155439,TRUE,"city","BA"
"Brumado","2904605",1,1.48821,2020-03-23,NA,0,67195,TRUE,"city","BA"
"Camaçari","2905701",1,0.3343,2020-03-23,NA,0,299132,TRUE,"city","BA"
"Conceição do Jacuípe","2908507",1,3.01632,2020-03-23,NA,0,33153,TRUE,"city","BA"
"Feira de Santana","2910800",6,0.97581,2020-03-23,NA,0,614872,TRUE,"city","BA"
"Itabuna","2914802",1,0.46899,2020-03-23,NA,0,213223,TRUE,"city","BA"
"Jequié","2918001",1,0.64117,2020-03-23,NA,0,155966,TRUE,"city","BA"
"Juazeiro","2918407",1,0.46145,2020-03-23,NA,0,216707,TRUE,"city","BA"
"Lauro de Freitas","2919207",3,1.51179,2020-03-23,NA,0,198440,TRUE,"city","BA"
"Porto Seguro","2925303",8,5.38047,2020-03-23,NA,0,148686,TRUE,"city","BA"
"Prado","2925501",2,7.09874,2020-03-23,NA,0,28174,TRUE,"city","BA"
"Salvador","2927408",37,1.28815,2020-03-23,NA,0,2872347,TRUE,"city","BA"
NA,"29",63,0.42358,2020-03-23,NA,0,14873064,TRUE,"state","BA"
"Aquiraz","2301000",6,7.47468,2020-03-23,NA,0,80271,TRUE,"city","CE"
"Fortaleza","2304400",151,5.65682,2020-03-23,NA,0,2669342,TRUE,"city","CE"
"Fortim","2304459",1,6.06796,2020-03-23,NA,0,16480,TRUE,"city","CE"
"Importados",NA,2,NA,2020-03-23,NA,0,NA,TRUE,"city","CE"
"Juazeiro do Norte","2307304",1,0.36469,2020-03-23,NA,0,274207,TRUE,"city","CE"
"Sobral","2312908",3,1.43585,2020-03-23,NA,0,208935,TRUE,"city","CE"
NA,"23",164,1.79587,2020-03-23,NA,0,9132078,TRUE,"state","CE"
"Brasília","5300108",138,4.57671,2020-03-23,NA,0,3015268,TRUE,"city","DF"
NA,"53",138,4.57671,2020-03-23,NA,0,3015268,TRUE,"state","DF"
"Cachoeiro de Itapemirim","3201209",1,0.47853,2020-03-23,NA,0,208972,TRUE,"city","ES"
"Cariacica","3201308",1,0.26227,2020-03-23,NA,0,381285,TRUE,"city","ES"
"Linhares","3203205",2,1.15237,2020-03-23,NA,0,173555,TRUE,"city","ES"
"Santa Teresa","3204609",1,4.23908,2020-03-23,NA,0,23590,TRUE,"city","ES"
"Serra","3205002",1,0.19323,2020-03-23,NA,0,517510,TRUE,"city","ES"
"Vila Velha","3205200",13,2.63244,2020-03-23,NA,0,493838,TRUE,"city","ES"
"Vitória","3205309",14,3.86637,2020-03-23,NA,0,362097,TRUE,"city","ES"
NA,"32",33,0.82117,2020-03-23,NA,0,4018650,TRUE,"state","ES"
"Anápolis","5201108",2,0.5169,2020-03-23,NA,0,386923,TRUE,"city","GO"
"Aparecida de Goiânia","5201405",2,0.34591,2020-03-23,NA,0,578179,TRUE,"city","GO"
"Catalão","5205109",1,0.91892,2020-03-23,NA,0,108823,TRUE,"city","GO"
"Goiânia","5208707",12,0.7915,2020-03-23,NA,0,1516113,TRUE,"city","GO"
"Jataí","5211909",1,0.99126,2020-03-23,NA,0,100882,TRUE,"city","GO"
"Rio Verde","5218805",5,2.12182,2020-03-23,NA,0,235647,TRUE,"city","GO"
NA,"52",23,0.32771,2020-03-23,NA,0,7018354,TRUE,"state","GO"
"São Luís","2111300",8,0.72603,2020-03-23,NA,0,1101884,TRUE,"city","MA"
NA,"21",8,0.11307,2020-03-23,NA,0,7075181,TRUE,"state","MA"
"Belo Horizonte","3106200",60,2.38847,2020-03-23,NA,0,2512070,TRUE,"city","MG"
"Betim","3106705",1,0.22761,2020-03-23,NA,0,439340,TRUE,"city","MG"
"Bom Despacho","3107406",1,1.97609,2020-03-23,NA,0,50605,TRUE,"city","MG"
"Campos Altos","3111507",1,6.46789,2020-03-23,NA,0,15461,TRUE,"city","MG"
"Contagem","3118601",2,0.30127,2020-03-23,NA,0,663855,TRUE,"city","MG"
"Coronel Fabriciano","3119401",1,0.91029,2020-03-23,NA,0,109855,TRUE,"city","MG"
"Divinópolis","3122306",1,0.41976,2020-03-23,NA,0,238230,TRUE,"city","MG"
"Ipatinga","3131307",1,0.37964,2020-03-23,NA,0,263410,TRUE,"city","MG"
"Juiz de Fora","3136702",8,1.40629,2020-03-23,NA,0,568873,TRUE,"city","MG"
"Lagoa da Prata","3137205",1,1.91699,2020-03-23,NA,0,52165,TRUE,"city","MG"
"Mariana","3140001",2,3.29359,2020-03-23,NA,0,60724,TRUE,"city","MG"
"Nova Lima","3144805",7,7.37704,2020-03-23,NA,0,94889,TRUE,"city","MG"
"Patrocínio","3148103",1,1.10184,2020-03-23,NA,0,90757,TRUE,"city","MG"
"Poços de Caldas","3151800",1,0.59738,2020-03-23,NA,0,167397,TRUE,"city","MG"
"Sete Lagoas","3167202",2,0.83459,2020-03-23,NA,0,239639,TRUE,"city","MG"
"Timóteo","3168705",1,1.11307,2020-03-23,NA,0,89842,TRUE,"city","MG"
"Uberaba","3170107",3,0.89879,2020-03-23,NA,0,333783,TRUE,"city","MG"
"Uberlândia","3170206",6,0.86792,2020-03-23,NA,0,691305,TRUE,"city","MG"
NA,"31",128,0.60466,2020-03-23,NA,0,21168791,TRUE,"state","MG"
"Campo Grande","5002704",19,2.12058,2020-03-23,NA,0,895982,TRUE,"city","MS"
"Ponta Porã","5006606",1,1.08078,2020-03-23,NA,0,92526,TRUE,"city","MS"
"Sidrolândia","5007901",1,1.73415,2020-03-23,NA,0,57665,TRUE,"city","MS"
NA,"50",21,0.75567,2020-03-23,NA,0,2778986,TRUE,"state","MS"
"Cuiabá","5103403",5,0.81626,2020-03-23,NA,0,612547,TRUE,"city","MT"
"Várzea Grande","5108402",1,0.35091,2020-03-23,NA,0,284971,TRUE,"city","MT"
NA,"51",6,0.17219,2020-03-23,NA,0,3484466,TRUE,"state","MT"
"Marabá","1504208",1,0.35798,2020-03-23,NA,0,279349,TRUE,"city","PA"
NA,"15",5,0.05812,2020-03-23,NA,0,8602865,TRUE,"state","PA"
"Igaracy","2502607",1,16.34788,2020-03-23,NA,0,6117,FALSE,"city","PB"
"João Pessoa","2507507",1,0.12361,2020-03-23,NA,0,809015,FALSE,"city","PB"
NA,"25",2,0.04977,2020-03-23,NA,0,4018127,FALSE,"state","PB"
"Belo Jardim","2601706",1,1.30823,2020-03-23,NA,0,76439,TRUE,"city","PE"
"Caruaru","2604106",1,0.27692,2020-03-23,NA,0,361118,TRUE,"city","PE"
"Importados",NA,4,NA,2020-03-23,NA,0,NA,TRUE,"city","PE"
"Jaboatão dos Guararapes","2607901",3,0.42717,2020-03-23,NA,0,702298,TRUE,"city","PE"
"Olinda","2609600",2,0.50958,2020-03-23,NA,0,392482,TRUE,"city","PE"
"Petrolina","2611101",1,0.28641,2020-03-23,NA,0,349145,TRUE,"city","PE"
"Recife","2611606",30,1.8229,2020-03-23,NA,0,1645727,TRUE,"city","PE"
NA,"26",42,0.43947,2020-03-23,NA,0,9557071,TRUE,"state","PE"
"Campo Largo","4104204",1,0.75756,2020-03-23,NA,0,132002,TRUE,"city","PR"
"Cascavel","4104808",1,0.30446,2020-03-23,NA,0,328454,TRUE,"city","PR"
"Cianorte","4105508",6,7.26216,2020-03-23,NA,0,82620,TRUE,"city","PR"
"Colombo","4105805",1,0.4103,2020-03-23,NA,0,243726,TRUE,"city","PR"
"Curitiba","4106902",34,1.75883,2020-03-23,NA,0,1933105,TRUE,"city","PR"
"Foz do Iguaçu","4108304",4,1.5472,2020-03-23,NA,0,258532,TRUE,"city","PR"
"Guaíra","4108809",1,3.01941,2020-03-23,NA,0,33119,TRUE,"city","PR"
"Importados",NA,4,NA,2020-03-23,NA,0,NA,TRUE,"city","PR"
"Londrina","4113700",3,0.52656,2020-03-23,NA,0,569733,TRUE,"city","PR"
"Maringá","4115200",1,0.23603,2020-03-23,NA,0,423666,TRUE,"city","PR"
"Pato Branco","4118501",1,1.20655,2020-03-23,NA,0,82881,TRUE,"city","PR"
"Pinhais","4119152",2,1.51335,2020-03-23,NA,0,132157,TRUE,"city","PR"
"Ponta Grossa","4119905",1,0.2843,2020-03-23,NA,0,351736,TRUE,"city","PR"
NA,"41",60,0.52475,2020-03-23,NA,0,11433957,TRUE,"state","PR"
"Barra Mansa","3300407",1,0.54226,2020-03-23,NA,0,184412,TRUE,"city","RJ"
"Guapimirim","3301850",1,1.65243,2020-03-23,NA,0,60517,TRUE,"city","RJ"
"Importados",NA,2,NA,2020-03-23,NA,0,NA,TRUE,"city","RJ"
"Miguel Pereira","3302908",1,3.91573,2020-03-23,1,1,25538,TRUE,"city","RJ"
"Niterói","3303302",10,1.9471,2020-03-23,0.1,1,513584,TRUE,"city","RJ"
"Petrópolis","3303906",3,0.97978,2020-03-23,0.3333,1,306191,TRUE,"city","RJ"
"Rio de Janeiro","3304557",212,3.15528,2020-03-23,0.0047,1,6718903,TRUE,"city","RJ"
"São Gonçalo","3304904",3,0.27654,2020-03-23,NA,0,1084839,TRUE,"city","RJ"
NA,"33",233,1.34956,2020-03-23,0.0172,4,17264943,TRUE,"state","RJ"
"Boa Vista","1400100",2,0.50099,2020-03-23,NA,0,399213,TRUE,"city","RR"
NA,"14",2,0.33016,2020-03-23,NA,0,605761,TRUE,"state","RR"
"Alvorada","4300604",2,0.951,2020-03-23,NA,0,210305,TRUE,"city","RS"
"Bagé","4301602",7,5.7783,2020-03-23,NA,0,121143,TRUE,"city","RS"
"Bento Gonçalves","4302105",2,1.66038,2020-03-23,NA,0,120454,TRUE,"city","RS"
"Campo Bom","4303905",2,2.99796,2020-03-23,NA,0,66712,TRUE,"city","RS"
"Canoas","4304606",5,1.44252,2020-03-23,NA,0,346616,TRUE,"city","RS"
"Capão da Canoa","4304630",1,1.88505,2020-03-23,NA,0,53049,TRUE,"city","RS"
"Carlos Barbosa","4304804",1,3.35199,2020-03-23,NA,0,29833,TRUE,"city","RS"
"Caxias do Sul","4305108",2,0.39146,2020-03-23,NA,0,510906,TRUE,"city","RS"
"Charqueadas","4305355",1,2.45164,2020-03-23,NA,0,40789,TRUE,"city","RS"
"Cruzeiro do Sul","4306205",1,8.09848,2020-03-23,NA,0,12348,TRUE,"city","RS"
"Dois Irmãos","4306403",1,3.06082,2020-03-23,NA,0,32671,TRUE,"city","RS"
"Eldorado do Sul","4306767",1,2.42219,2020-03-23,NA,0,41285,TRUE,"city","RS"
"Erechim","4307005",3,2.83388,2020-03-23,NA,0,105862,TRUE,"city","RS"
"Estância Velha","4307609",1,1.99912,2020-03-23,NA,0,50022,TRUE,"city","RS"
"Estrela","4307807",1,2.93118,2020-03-23,NA,0,34116,TRUE,"city","RS"
"Farroupilha","4307906",1,1.38253,2020-03-23,NA,0,72331,TRUE,"city","RS"
"Ivoti","4310801",2,8.23282,2020-03-23,NA,0,24293,TRUE,"city","RS"
"Lajeado","4311403",3,3.57083,2020-03-23,NA,0,84014,TRUE,"city","RS"
"Osório","4313508",1,2.1742,2020-03-23,NA,0,45994,TRUE,"city","RS"
"Porto Alegre","4314902",41,2.76323,2020-03-23,NA,0,1483771,TRUE,"city","RS"
"Rio Grande","4315602",1,0.47392,2020-03-23,NA,0,211005,TRUE,"city","RS"
"Santa Maria","4316907",2,0.70891,2020-03-23,NA,0,282123,TRUE,"city","RS"
"Sant'Ana do Livramento","4317103",3,3.89474,2020-03-23,NA,0,77027,TRUE,"city","RS"
"Santiago","4317400",1,2.02327,2020-03-23,NA,0,49425,TRUE,"city","RS"
"Santo Antônio da Patrulha","4317608",1,2.33133,2020-03-23,NA,0,42894,TRUE,"city","RS"
"São Leopoldo","4318705",1,0.42223,2020-03-23,NA,0,236835,TRUE,"city","RS"
"Sapiranga","4319901",1,1.22348,2020-03-23,NA,0,81734,TRUE,"city","RS"
"Serafina Corrêa","4320404",2,11.42727,2020-03-23,NA,0,17502,TRUE,"city","RS"
"Taquara","4321204",1,1.74016,2020-03-23,NA,0,57466,TRUE,"city","RS"
"Torres","4321501",3,7.74553,2020-03-23,NA,0,38732,TRUE,"city","RS"
"Viamão","4323002",1,0.39181,2020-03-23,NA,0,255224,TRUE,"city","RS"
NA,"43",96,0.84379,2020-03-23,NA,0,11377239,TRUE,"state","RS"
"Balneário Camboriú","4202008",6,4.21659,2020-03-23,NA,0,142295,TRUE,"city","SC"
"Blumenau","4202404",7,1.95969,2020-03-23,NA,0,357199,TRUE,"city","SC"
"Braço do Norte","4202800",9,26.90583,2020-03-23,NA,0,33450,TRUE,"city","SC"
"Chapecó","4204202",2,0.90758,2020-03-23,NA,0,220367,TRUE,"city","SC"
"Criciúma","4204608",9,4.18243,2020-03-23,NA,0,215186,TRUE,"city","SC"
"Florianópolis","4205407",15,2.99417,2020-03-23,NA,0,500973,TRUE,"city","SC"
"Gaspar","4205902",1,1.43598,2020-03-23,NA,0,69639,TRUE,"city","SC"
"Gravatal","4206207",2,17.38979,2020-03-23,NA,0,11501,TRUE,"city","SC"
"Içara","4207007",1,1.77239,2020-03-23,NA,0,56421,TRUE,"city","SC"
"Imbituba","4207304",2,4.45901,2020-03-23,NA,0,44853,TRUE,"city","SC"
"Itajaí","4208203",7,3.18854,2020-03-23,NA,0,219536,TRUE,"city","SC"
"Jaguaruna","4208807",1,4.99401,2020-03-23,NA,0,20024,TRUE,"city","SC"
"Jaraguá do Sul","4208906",2,1.12551,2020-03-23,NA,0,177697,TRUE,"city","SC"
"Joinville","4209102",4,0.67743,2020-03-23,NA,0,590466,TRUE,"city","SC"
"Lages","4209300",1,0.63474,2020-03-23,NA,0,157544,TRUE,"city","SC"
"Navegantes","4211306",1,1.22737,2020-03-23,NA,0,81475,TRUE,"city","SC"
"Pomerode","4213203",1,2.9898,2020-03-23,NA,0,33447,TRUE,"city","SC"
"Porto Belo","4213500",2,9.35104,2020-03-23,NA,0,21388,TRUE,"city","SC"
"Rancho Queimado","4214300",2,69.4927,2020-03-23,NA,0,2878,TRUE,"city","SC"
"São José","4216602",4,1.62215,2020-03-23,NA,0,246586,TRUE,"city","SC"
"Tubarão","4218707",7,6.62339,2020-03-23,NA,0,105686,TRUE,"city","SC"
NA,"42",86,1.20031,2020-03-23,NA,0,7164788,TRUE,"state","SC"
"Barueri","3505708",1,0.36472,2020-03-23,NA,0,274182,TRUE,"city","SP"
"Campinas","3509502",1,0.08305,2020-03-23,NA,0,1204073,TRUE,"city","SP"
"Carapicuíba","3510609",2,0.49884,2020-03-23,NA,0,400927,TRUE,"city","SP"
"Cotia","3513009",2,0.80254,2020-03-23,NA,0,249210,TRUE,"city","SP"
"Ferraz de Vasconcelos","3515707",1,0.51473,2020-03-23,NA,0,194276,TRUE,"city","SP"
"Guarulhos","3518800",1,0.07251,2020-03-23,NA,0,1379182,TRUE,"city","SP"
"Hortolândia","3519071",2,0.86636,2020-03-23,NA,0,230851,TRUE,"city","SP"
"Jaguariúna","3524709",1,1.73949,2020-03-23,NA,0,57488,TRUE,"city","SP"
"Mauá","3529401",1,0.21146,2020-03-23,NA,0,472912,TRUE,"city","SP"
"Mogi das Cruzes","3530607",1,0.22429,2020-03-23,NA,0,445842,TRUE,"city","SP"
"Osasco","3534401",1,0.14318,2020-03-23,NA,0,698418,TRUE,"city","SP"
"Santana de Parnaíba","3547304",2,1.43424,2020-03-23,NA,0,139447,TRUE,"city","SP"
"Santo André","3547809",3,0.41738,2020-03-23,NA,0,718773,TRUE,"city","SP"
"São Bernardo do Campo","3548708",4,0.47679,2020-03-23,NA,0,838936,TRUE,"city","SP"
"São Caetano do Sul","3548807",4,2.48251,2020-03-23,NA,0,161127,TRUE,"city","SP"
"São José do Rio Preto","3549805",1,0.21707,2020-03-23,NA,0,460671,TRUE,"city","SP"
"São José dos Campos","3549904",1,0.13851,2020-03-23,NA,0,721944,TRUE,"city","SP"
"São Paulo","3550308",306,2.49755,2020-03-23,0.098,30,12252023,TRUE,"city","SP"
"Suzano","3552502",1,0.33598,2020-03-23,NA,0,297637,TRUE,"city","SP"
"Taubaté","3554102",1,0.31754,2020-03-23,NA,0,314924,TRUE,"city","SP"
NA,"35",745,1.62242,2020-03-23,0.0403,30,45919049,TRUE,"state","SP"
"Palmas","1721000",7,2.34014,2020-03-23,NA,0,299127,TRUE,"city","TO"
NA,"17",7,0.44505,2020-03-23,NA,0,1572866,TRUE,"state","TO"
"Rio Branco","1200401",11,2.70059,2020-03-22,NA,0,407319,FALSE,"city","AC"
NA,"12",11,1.24726,2020-03-22,NA,0,881935,FALSE,"state","AC"
"Maceió","2704302",7,0.68698,2020-03-22,NA,0,1018948,FALSE,"city","AL"
NA,"27",7,0.20975,2020-03-22,NA,0,3337357,FALSE,"state","AL"
"Manaus","1302603",26,1.19115,2020-03-22,NA,0,2182763,FALSE,"city","AM"
NA,"13",26,0.62732,2020-03-22,NA,0,4144597,FALSE,"state","AM"
"Macapá","1600303",1,0.19868,2020-03-22,NA,0,503327,FALSE,"city","AP"
NA,"16",1,0.11824,2020-03-22,NA,0,845731,FALSE,"state","AP"
"Barreiras","2903201",1,0.64334,2020-03-22,NA,0,155439,FALSE,"city","BA"
"Camaçari","2905701",1,0.3343,2020-03-22,NA,0,299132,FALSE,"city","BA"
"Conceição do Jacuípe","2908507",1,3.01632,2020-03-22,NA,0,33153,FALSE,"city","BA"
"Feira de Santana","2910800",6,0.97581,2020-03-22,NA,0,614872,FALSE,"city","BA"
"Itabuna","2914802",1,0.46899,2020-03-22,NA,0,213223,FALSE,"city","BA"
"Lauro de Freitas","2919207",3,1.51179,2020-03-22,NA,0,198440,FALSE,"city","BA"
"Porto Seguro","2925303",7,4.70791,2020-03-22,NA,0,148686,FALSE,"city","BA"
"Prado","2925501",2,7.09874,2020-03-22,NA,0,28174,FALSE,"city","BA"
"Salvador","2927408",33,1.14889,2020-03-22,NA,0,2872347,FALSE,"city","BA"
NA,"29",55,0.3698,2020-03-22,NA,0,14873064,FALSE,"state","BA"
"Aquiraz","2301000",5,6.2289,2020-03-22,NA,0,80271,FALSE,"city","CE"
"Fortaleza","2304400",116,4.34564,2020-03-22,NA,0,2669342,FALSE,"city","CE"
"Fortim","2304459",1,6.06796,2020-03-22,NA,0,16480,FALSE,"city","CE"
"Importados",NA,1,NA,2020-03-22,NA,0,NA,FALSE,"city","CE"
"Juazeiro do Norte","2307304",1,0.36469,2020-03-22,NA,0,274207,FALSE,"city","CE"
"Sobral","2312908",1,0.47862,2020-03-22,NA,0,208935,FALSE,"city","CE"
NA,"23",125,1.3688,2020-03-22,NA,0,9132078,FALSE,"state","CE"
"Brasília","5300108",117,3.88025,2020-03-22,NA,0,3015268,FALSE,"city","DF"
NA,"53",117,3.88025,2020-03-22,NA,0,3015268,FALSE,"state","DF"
"Cachoeiro de Itapemirim","3201209",1,0.47853,2020-03-22,NA,0,208972,FALSE,"city","ES"
"Cariacica","3201308",1,0.26227,2020-03-22,NA,0,381285,FALSE,"city","ES"
"Linhares","3203205",2,1.15237,2020-03-22,NA,0,173555,FALSE,"city","ES"
"Vila Velha","3205200",11,2.22745,2020-03-22,NA,0,493838,FALSE,"city","ES"
"Vitória","3205309",11,3.03786,2020-03-22,NA,0,362097,FALSE,"city","ES"
NA,"32",26,0.64698,2020-03-22,NA,0,4018650,FALSE,"state","ES"
"Anápolis","5201108",2,0.5169,2020-03-22,NA,0,386923,FALSE,"city","GO"
"Aparecida de Goiânia","5201405",1,0.17296,2020-03-22,NA,0,578179,FALSE,"city","GO"
"Catalão","5205109",1,0.91892,2020-03-22,NA,0,108823,FALSE,"city","GO"
"Goiânia","5208707",11,0.72554,2020-03-22,NA,0,1516113,FALSE,"city","GO"
"Jataí","5211909",1,0.99126,2020-03-22,NA,0,100882,FALSE,"city","GO"
"Rio Verde","5218805",5,2.12182,2020-03-22,NA,0,235647,FALSE,"city","GO"
NA,"52",21,0.29922,2020-03-22,NA,0,7018354,FALSE,"state","GO"
"São Luís","2111300",2,0.18151,2020-03-22,NA,0,1101884,FALSE,"city","MA"
NA,"21",2,0.02827,2020-03-22,NA,0,7075181,FALSE,"state","MA"
NA,"31",83,0.39209,2020-03-22,NA,0,21168791,FALSE,"state","MG"
"Campo Grande","5002704",19,2.12058,2020-03-22,NA,0,895982,FALSE,"city","MS"
"Ponta Porã","5006606",1,1.08078,2020-03-22,NA,0,92526,FALSE,"city","MS"
"Sidrolândia","5007901",1,1.73415,2020-03-22,NA,0,57665,FALSE,"city","MS"
NA,"50",21,0.75567,2020-03-22,NA,0,2778986,FALSE,"state","MS"
NA,"51",2,0.0574,2020-03-22,NA,0,3484466,FALSE,"state","MT"
NA,"15",4,0.0465,2020-03-22,NA,0,8602865,FALSE,"state","PA"
"João Pessoa","2507507",1,0.12361,2020-03-22,NA,0,809015,FALSE,"city","PB"
NA,"25",1,0.02489,2020-03-22,NA,0,4018127,FALSE,"state","PB"
"Belo Jardim","2601706",1,1.30823,2020-03-22,NA,0,76439,FALSE,"city","PE"
"Importados",NA,4,NA,2020-03-22,NA,0,NA,FALSE,"city","PE"
"Jaboatão dos Guararapes","2607901",3,0.42717,2020-03-22,NA,0,702298,FALSE,"city","PE"
"Olinda","2609600",1,0.25479,2020-03-22,NA,0,392482,FALSE,"city","PE"
"Recife","2611606",28,1.70138,2020-03-22,NA,0,1645727,FALSE,"city","PE"
NA,"26",37,0.38715,2020-03-22,NA,0,9557071,FALSE,"state","PE"
"Teresina","2211001",6,0.69377,2020-03-22,NA,0,864845,TRUE,"city","PI"
NA,"22",6,0.18331,2020-03-22,NA,0,3273227,TRUE,"state","PI"
"Campo Largo","4104204",1,0.75756,2020-03-22,NA,0,132002,FALSE,"city","PR"
"Cianorte","4105508",4,4.84144,2020-03-22,NA,0,82620,FALSE,"city","PR"
"Colombo","4105805",1,0.4103,2020-03-22,NA,0,243726,FALSE,"city","PR"
"Curitiba","4106902",31,1.60364,2020-03-22,NA,0,1933105,FALSE,"city","PR"
"Foz do Iguaçu","4108304",4,1.5472,2020-03-22,NA,0,258532,FALSE,"city","PR"
"Guaíra","4108809",1,3.01941,2020-03-22,NA,0,33119,FALSE,"city","PR"
"Importados",NA,4,NA,2020-03-22,NA,0,NA,FALSE,"city","PR"
"Londrina","4113700",3,0.52656,2020-03-22,NA,0,569733,FALSE,"city","PR"
"Maringá","4115200",1,0.23603,2020-03-22,NA,0,423666,FALSE,"city","PR"
"Pato Branco","4118501",1,1.20655,2020-03-22,NA,0,82881,FALSE,"city","PR"
"Pinhais","4119152",2,1.51335,2020-03-22,NA,0,132157,FALSE,"city","PR"
"Ponta Grossa","4119905",1,0.2843,2020-03-22,NA,0,351736,FALSE,"city","PR"
NA,"41",54,0.47228,2020-03-22,NA,0,11433957,FALSE,"state","PR"
"Barra Mansa","3300407",1,0.54226,2020-03-22,NA,0,184412,FALSE,"city","RJ"
"Guapimirim","3301850",1,1.65243,2020-03-22,NA,0,60517,FALSE,"city","RJ"
"Importados",NA,2,NA,2020-03-22,NA,0,NA,FALSE,"city","RJ"
"Miguel Pereira","3302908",1,3.91573,2020-03-22,1,1,25538,FALSE,"city","RJ"
"Niterói","3303302",10,1.9471,2020-03-22,0.1,1,513584,FALSE,"city","RJ"
"Petrópolis","3303906",3,0.97978,2020-03-22,0.3333,1,306191,FALSE,"city","RJ"
"Rio de Janeiro","3304557",168,2.50041,2020-03-22,NA,0,6718903,FALSE,"city","RJ"
NA,"33",186,1.07733,2020-03-22,0.0161,3,17264943,FALSE,"state","RJ"
"Mossoró","2408003",1,0.33627,2020-03-22,NA,0,297378,TRUE,"city","RN"
"Natal","2408102",9,1.01796,2020-03-22,NA,0,884122,TRUE,"city","RN"
"Parnamirim","2403251",3,1.14736,2020-03-22,NA,0,261469,TRUE,"city","RN"
NA,"24",13,0.3707,2020-03-22,NA,0,3506853,TRUE,"state","RN"
"Ji-Paraná","1100122",1,0.77538,2020-03-22,NA,0,128969,TRUE,"city","RO"
"Porto Velho","1100205",2,0.37768,2020-03-22,NA,0,529544,TRUE,"city","RO"
NA,"11",3,0.1688,2020-03-22,NA,0,1777225,TRUE,"state","RO"
"Boa Vista","1400100",2,0.50099,2020-03-22,NA,0,399213,FALSE,"city","RR"
NA,"14",2,0.33016,2020-03-22,NA,0,605761,FALSE,"state","RR"
"Alvorada","4300604",2,0.951,2020-03-22,NA,0,210305,FALSE,"city","RS"
"Bagé","4301602",3,2.47641,2020-03-22,NA,0,121143,FALSE,"city","RS"
"Bento Gonçalves","4302105",2,1.66038,2020-03-22,NA,0,120454,FALSE,"city","RS"
"Campo Bom","4303905",2,2.99796,2020-03-22,NA,0,66712,FALSE,"city","RS"
"Canoas","4304606",3,0.86551,2020-03-22,NA,0,346616,FALSE,"city","RS"
"Carlos Barbosa","4304804",1,3.35199,2020-03-22,NA,0,29833,FALSE,"city","RS"
"Caxias do Sul","4305108",2,0.39146,2020-03-22,NA,0,510906,FALSE,"city","RS"
"Charqueadas","4305355",1,2.45164,2020-03-22,NA,0,40789,FALSE,"city","RS"
"Dois Irmãos","4306403",1,3.06082,2020-03-22,NA,0,32671,FALSE,"city","RS"
"Eldorado do Sul","4306767",1,2.42219,2020-03-22,NA,0,41285,FALSE,"city","RS"
"Erechim","4307005",3,2.83388,2020-03-22,NA,0,105862,FALSE,"city","RS"
"Estância Velha","4307609",1,1.99912,2020-03-22,NA,0,50022,FALSE,"city","RS"
"Estrela","4307807",1,2.93118,2020-03-22,NA,0,34116,FALSE,"city","RS"
"Farroupilha","4307906",1,1.38253,2020-03-22,NA,0,72331,FALSE,"city","RS"
"Ivoti","4310801",2,8.23282,2020-03-22,NA,0,24293,FALSE,"city","RS"
"Lajeado","4311403",2,2.38056,2020-03-22,NA,0,84014,FALSE,"city","RS"
"Porto Alegre","4314902",38,2.56104,2020-03-22,NA,0,1483771,FALSE,"city","RS"
"Santa Maria","4316907",1,0.35446,2020-03-22,NA,0,282123,FALSE,"city","RS"
"Sant'Ana do Livramento","4317103",2,2.59649,2020-03-22,NA,0,77027,FALSE,"city","RS"
"Santo Antônio da Patrulha","4317608",1,2.33133,2020-03-22,NA,0,42894,FALSE,"city","RS"
"São Leopoldo","4318705",1,0.42223,2020-03-22,NA,0,236835,FALSE,"city","RS"
"Sapiranga","4319901",2,2.44696,2020-03-22,NA,0,81734,FALSE,"city","RS"
